line_number_1based,vessel_id,ts,prev_ts,lat,long,lat_dd,long_dd
39377,matsumae12,2023-09-23 02:29:49,,4132.845,13956.061,41.547417,139.93435
39379,matsumae21,2023-09-23 02:29:54,,4129.111,14001.142,41.485183,140.019033
39381,matsumae18,2023-09-23 02:30:05,,4129.673,14000.16,41.49455,140.002667
39383,matsumae15,2023-09-23 02:30:05,,4129.53,14000.84,41.492167,140.014
39385,matsumae22,2023-09-23 02:30:10,,4129.048,14000.927,41.484133,140.01545
39387,matsumae03,2023-09-23 02:30:14,,4129.507,13958.042,41.491783,139.967367
39389,matsumae14,2023-09-23 02:30:19,,4129.615,13959.771,41.493583,139.996183
39391,matsumae06,2023-09-23 02:30:25,,4128.542,13957.231,41.4757,139.95385
39393,matsumae07,2023-09-23 02:30:35,,4129.528,14000.866,41.492133,140.014433
39395,matsumae24,2023-09-23 02:30:40,,4129.269,13959.439,41.487817,139.99065
39397,matsumae08,2023-09-23 02:30:40,,4129.663,14000.822,41.494383,140.0137
39399,matsumae13,2023-09-23 02:30:45,,4129.651,14000.051,41.494183,140.00085
39401,matsumae12,2023-09-23 02:30:49,,4132.86,13956.048,41.547667,139.934133
39403,matsumae21,2023-09-23 02:30:54,,4129.002,14001.136,41.483367,140.018933
39405,matsumae18,2023-09-23 02:31:05,,4129.686,13959.976,41.494767,139.9996
39407,matsumae15,2023-09-23 02:31:05,,4129.638,14000.834,41.493967,140.0139
39409,matsumae22,2023-09-23 02:31:09,,4129.085,14000.752,41.48475,140.012533
39411,matsumae03,2023-09-23 02:31:14,,4129.574,13957.788,41.4929,139.963133
39413,matsumae14,2023-09-23 02:31:19,,4129.626,13959.546,41.493767,139.992433
39415,matsumae06,2023-09-23 02:31:25,,4128.688,13957.084,41.478133,139.9514
39417,matsumae07,2023-09-23 02:31:35,,4129.598,14000.829,41.4933,140.013817
39419,matsumae24,2023-09-23 02:31:39,,4129.326,13959.277,41.488767,139.98795
39421,matsumae08,2023-09-23 02:31:39,,4129.654,14000.688,41.494233,140.011467
39423,matsumae13,2023-09-23 02:31:45,,4129.709,13959.834,41.49515,139.997233
39425,matsumae12,2023-09-23 02:31:50,,4132.878,13956.038,41.547967,139.933967
39427,matsumae21,2023-09-23 02:31:54,,4129.034,14000.955,41.4839,140.015917
39429,matsumae15,2023-09-23 02:32:05,,4129.659,14000.702,41.494317,140.0117
39431,matsumae18,2023-09-23 02:32:05,,4129.718,13959.795,41.4953,139.996583
39433,matsumae22,2023-09-23 02:32:10,,4129.123,14000.576,41.485383,140.0096
39435,matsumae03,2023-09-23 02:32:15,,4129.652,13957.54,41.4942,139.959
39437,matsumae14,2023-09-23 02:32:19,,4129.641,13959.322,41.494017,139.9887
39439,matsumae06,2023-09-23 02:32:24,,4128.833,13956.936,41.48055,139.948933
39441,matsumae07,2023-09-23 02:32:35,,4129.663,14000.78,41.494383,140.013
39443,matsumae24,2023-09-23 02:32:39,,4129.378,13959.114,41.489633,139.985233
39445,matsumae08,2023-09-23 02:32:39,,4129.642,14000.533,41.494033,140.008883
39447,matsumae13,2023-09-23 02:32:45,,4129.803,13959.632,41.496717,139.993867
39449,matsumae12,2023-09-23 02:32:49,,4132.896,13956.029,41.548267,139.933817
39451,matsumae21,2023-09-23 02:32:54,,4129.067,14000.773,41.48445,140.012883
39453,matsumae15,2023-09-23 02:33:04,,4129.647,14000.53,41.494117,140.008833
39455,matsumae18,2023-09-23 02:33:04,,4129.77,13959.622,41.496167,139.9937
39457,matsumae22,2023-09-23 02:33:10,,4129.176,14000.405,41.486267,140.00675
39459,matsumae03,2023-09-23 02:33:14,,4129.727,13957.29,41.49545,139.954833
39461,matsumae14,2023-09-23 02:33:19,,4129.656,13959.098,41.494267,139.984967
39463,matsumae06,2023-09-23 02:33:25,,4128.943,13956.749,41.482383,139.945817
39465,matsumae07,2023-09-23 02:33:35,,4129.647,14000.639,41.494117,140.01065
39467,matsumae24,2023-09-23 02:33:40,,4129.432,13958.951,41.490533,139.982517
39469,matsumae08,2023-09-23 02:33:40,,4129.627,14000.373,41.493783,140.006217
39471,matsumae13,2023-09-23 02:33:44,,4129.874,13959.419,41.4979,139.990317
39473,matsumae12,2023-09-23 02:33:49,,4132.915,13956.018,41.548583,139.933633
39475,matsumae21,2023-09-23 02:33:54,,4129.105,14000.589,41.485083,140.009817
39477,matsumae18,2023-09-23 02:34:04,,4129.836,13959.454,41.497267,139.9909
39479,matsumae15,2023-09-23 02:34:04,,4129.653,14000.357,41.494217,140.00595
39481,matsumae22,2023-09-23 02:34:09,,4129.201,14000.224,41.486683,140.003733
39483,matsumae03,2023-09-23 02:34:14,,4129.814,13957.032,41.4969,139.950533
39485,matsumae14,2023-09-23 02:34:19,,4129.674,13958.873,41.494567,139.981217
39487,matsumae06,2023-09-23 02:34:25,,4129.043,13956.553,41.48405,139.94255
39489,matsumae07,2023-09-23 02:34:35,,4129.635,14000.488,41.493917,140.008133
39491,matsumae24,2023-09-23 02:34:40,,4129.489,13958.792,41.491483,139.979867
39493,matsumae08,2023-09-23 02:34:40,,4129.616,14000.211,41.4936,140.003517
39495,matsumae13,2023-09-23 02:34:44,,4129.954,13959.205,41.499233,139.98675
39497,matsumae12,2023-09-23 02:34:49,,4132.934,13956.009,41.5489,139.933483
39499,matsumae21,2023-09-23 02:34:54,,4129.155,14000.409,41.485917,140.006817
39501,matsumae15,2023-09-23 02:35:05,,4129.674,14000.188,41.494567,140.003133
39503,matsumae18,2023-09-23 02:35:05,,4129.905,13959.285,41.498417,139.988083
39505,matsumae22,2023-09-23 02:35:09,,4129.254,14000.05,41.487567,140.000833
39507,matsumae03,2023-09-23 02:35:15,,4129.905,13956.781,41.498417,139.94635
39509,matsumae14,2023-09-23 02:35:19,,4129.689,13958.649,41.494817,139.977483
39511,matsumae06,2023-09-23 02:35:24,,4129.171,13956.388,41.486183,139.9398
39513,matsumae07,2023-09-23 02:35:35,,4129.627,14000.333,41.493783,140.00555
39515,matsumae24,2023-09-23 02:35:39,,4129.546,13958.634,41.492433,139.977233
39517,matsumae08,2023-09-23 02:35:39,,4129.609,14000.049,41.493483,140.000817
39519,matsumae13,2023-09-23 02:35:44,,4130.023,13958.99,41.500383,139.983167
39521,matsumae12,2023-09-23 02:35:49,,4132.954,13956.003,41.549233,139.933383
39523,matsumae21,2023-09-23 02:35:54,,4129.203,14000.224,41.486717,140.003733
39525,matsumae15,2023-09-23 02:36:04,,4129.7,14000.019,41.495,140.000317
39527,matsumae18,2023-09-23 02:36:04,,4129.974,13959.12,41.499567,139.985333
39529,matsumae22,2023-09-23 02:36:09,,4129.323,13959.887,41.488717,139.998117
39531,matsumae03,2023-09-23 02:36:14,,4129.988,13956.521,41.4998,139.942017
39533,matsumae14,2023-09-23 02:36:19,,4129.708,13958.426,41.495133,139.973767
39535,matsumae06,2023-09-23 02:36:24,,4129.307,13956.228,41.48845,139.937133
39537,matsumae07,2023-09-23 02:36:34,,4129.622,14000.184,41.4937,140.003067
39539,matsumae24,2023-09-23 02:36:39,,4129.603,13958.475,41.493383,139.974583
39541,matsumae08,2023-09-23 02:36:39,,4129.614,13959.887,41.493567,139.998117
39543,matsumae13,2023-09-23 02:36:44,,4130.101,13958.775,41.501683,139.979583
39545,matsumae12,2023-09-23 02:36:50,,4132.973,13955.993,41.54955,139.933217
39547,matsumae21,2023-09-23 02:36:54,,4129.24,14000.035,41.487333,140.000583
39549,matsumae18,2023-09-23 02:37:04,,4130.043,13958.952,41.500717,139.982533
39551,matsumae15,2023-09-23 02:37:05,,4129.747,13959.844,41.495783,139.9974
39553,matsumae22,2023-09-23 02:37:10,,4129.389,13959.72,41.489817,139.995333
39555,matsumae03,2023-09-23 02:37:14,,4130.063,13956.265,41.50105,139.93775
39557,matsumae14,2023-09-23 02:37:19,,4129.725,13958.205,41.495417,139.970083
39559,matsumae06,2023-09-23 02:37:24,,4129.447,13956.074,41.490783,139.934567
39561,matsumae07,2023-09-23 02:37:34,,4129.62,14000.031,41.493667,140.000517
39563,matsumae24,2023-09-23 02:37:39,,4129.668,13958.323,41.494467,139.97205
39565,matsumae08,2023-09-23 02:37:40,,4129.63,13959.722,41.493833,139.995367
39567,matsumae13,2023-09-23 02:37:44,,4130.176,13958.563,41.502933,139.97605
39569,matsumae12,2023-09-23 02:37:49,,4132.994,13955.986,41.5499,139.9331
39571,matsumae21,2023-09-23 02:37:55,,4129.308,13959.859,41.488467,139.99765
39573,matsumae18,2023-09-23 02:38:04,,4130.111,13958.783,41.50185,139.979717
39575,matsumae15,2023-09-23 02:38:04,,4129.821,13959.679,41.497017,139.99465
39577,matsumae22,2023-09-23 02:38:09,,4129.468,13959.542,41.491133,139.992367
39579,matsumae03,2023-09-23 02:38:15,,4130.143,13956.011,41.502383,139.933517
39581,matsumae14,2023-09-23 02:38:19,,4129.74,13957.986,41.495667,139.966433
39583,matsumae06,2023-09-23 02:38:24,,4129.586,13955.923,41.4931,139.93205
39585,matsumae07,2023-09-23 02:38:34,,4129.634,13959.88,41.4939,139.998
39587,matsumae24,2023-09-23 02:38:40,,4129.775,13958.21,41.49625,139.970167
39589,matsumae08,2023-09-23 02:38:40,,4129.649,13959.56,41.49415,139.992667
39591,matsumae13,2023-09-23 02:38:44,,4130.232,13958.341,41.503867,139.97235
39593,matsumae12,2023-09-23 02:38:49,,4133.014,13955.974,41.550233,139.9329
39595,matsumae21,2023-09-23 02:38:54,,4129.373,13959.681,41.48955,139.994683
39597,matsumae15,2023-09-23 02:39:04,,4129.896,13959.517,41.498267,139.99195
39599,matsumae18,2023-09-23 02:39:04,,4130.18,13958.616,41.503,139.976933
39601,matsumae22,2023-09-23 02:39:09,,4129.551,13959.35,41.492517,139.989167
39603,matsumae03,2023-09-23 02:39:14,,4130.217,13955.756,41.503617,139.929267
39605,matsumae14,2023-09-23 02:39:20,,4129.757,13957.767,41.49595,139.962783
39607,matsumae06,2023-09-23 02:39:24,,4129.719,13955.76,41.495317,139.929333
39609,matsumae07,2023-09-23 02:39:34,,4129.66,13959.73,41.494333,139.9955
39611,matsumae24,2023-09-23 02:39:39,,4129.88,13958.099,41.498,139.968317
39613,matsumae08,2023-09-23 02:39:39,,4129.669,13959.394,41.494483,139.9899
39615,matsumae13,2023-09-23 02:39:45,,4130.291,13958.121,41.50485,139.968683
39617,matsumae12,2023-09-23 02:39:50,,4133.034,13955.966,41.550567,139.932767
39619,matsumae21,2023-09-23 02:39:54,,4129.415,13959.488,41.49025,139.991467
39621,matsumae18,2023-09-23 02:40:04,,4130.251,13958.446,41.504183,139.9741
39623,matsumae15,2023-09-23 02:40:04,,4129.975,13959.355,41.499583,139.98925
39625,matsumae22,2023-09-23 02:40:09,,4129.602,13959.133,41.493367,139.98555
39627,matsumae03,2023-09-23 02:40:14,,4130.312,13955.637,41.5052,139.927283
39629,matsumae14,2023-09-23 02:40:20,,4129.774,13957.546,41.496233,139.9591
39631,matsumae06,2023-09-23 02:40:24,,4129.857,13955.605,41.497617,139.92675
39633,matsumae07,2023-09-23 02:40:34,,4129.683,13959.577,41.494717,139.99295
39635,matsumae24,2023-09-23 02:40:39,,4129.989,13957.99,41.499817,139.9665
39637,matsumae08,2023-09-23 02:40:39,,4129.688,13959.23,41.4948,139.987167
39639,matsumae13,2023-09-23 02:40:44,,4130.353,13957.904,41.505883,139.965067
39641,matsumae12,2023-09-23 02:40:50,,4133.049,13955.956,41.550817,139.9326
39643,matsumae21,2023-09-23 02:40:55,,4129.473,13959.301,41.491217,139.98835
39645,matsumae18,2023-09-23 02:41:04,,4130.319,13958.281,41.505317,139.97135
39647,matsumae15,2023-09-23 02:41:04,,4130.053,13959.191,41.500883,139.986517
39649,matsumae22,2023-09-23 02:41:10,,4129.625,13958.932,41.49375,139.9822
39651,matsumae03,2023-09-23 02:41:14,,4130.38,13955.598,41.506333,139.926633
39653,matsumae14,2023-09-23 02:41:19,,4129.794,13957.326,41.496567,139.955433
39655,matsumae06,2023-09-23 02:41:25,,4130.016,13955.501,41.500267,139.925017
39657,matsumae07,2023-09-23 02:41:35,,4129.704,13959.424,41.495067,139.9904
39659,matsumae08,2023-09-23 02:41:39,,4129.709,13959.065,41.49515,139.984417
39661,matsumae24,2023-09-23 02:41:39,,4130.094,13957.88,41.501567,139.964667
39663,matsumae13,2023-09-23 02:41:44,,4130.439,13957.699,41.507317,139.96165
39665,matsumae12,2023-09-23 02:41:50,,4133.039,13955.975,41.55065,139.932917
39667,matsumae21,2023-09-23 02:41:55,,4129.53,13959.113,41.492167,139.985217
39669,matsumae15,2023-09-23 02:42:05,,4130.131,13959.028,41.502183,139.9838
39671,matsumae18,2023-09-23 02:42:05,,4130.388,13958.115,41.506467,139.968583
39673,matsumae22,2023-09-23 02:42:09,,4129.661,13958.745,41.49435,139.979083
39675,matsumae03,2023-09-23 02:42:14,,4130.271,13955.593,41.504517,139.92655
39677,matsumae14,2023-09-23 02:42:20,,4129.811,13957.105,41.49685,139.95175
39679,matsumae06,2023-09-23 02:42:24,,4130.14,13955.429,41.502333,139.923817
39681,matsumae07,2023-09-23 02:42:35,,4129.74,13959.271,41.495667,139.98785
39683,matsumae24,2023-09-23 02:42:39,,4130.195,13957.767,41.50325,139.962783
39685,matsumae08,2023-09-23 02:42:39,,4129.728,13958.899,41.495467,139.98165
39687,matsumae13,2023-09-23 02:42:44,,4130.513,13957.487,41.50855,139.958117
39689,matsumae12,2023-09-23 02:42:49,,4133.047,13955.977,41.550783,139.93295
39691,matsumae21,2023-09-23 02:42:55,,4129.566,13958.922,41.492767,139.982033
39693,matsumae15,2023-09-23 02:43:04,,4130.212,13958.868,41.503533,139.981133
39695,matsumae18,2023-09-23 02:43:04,,4130.458,13957.952,41.507633,139.965867
39697,matsumae22,2023-09-23 02:43:09,,4129.734,13958.575,41.495567,139.97625
39699,matsumae03,2023-09-23 02:43:15,,4130.279,13955.732,41.50465,139.928867
39701,matsumae14,2023-09-23 02:43:19,,4129.828,13956.887,41.497133,139.948117
39703,matsumae06,2023-09-23 02:43:24,,4130.237,13955.401,41.50395,139.92335
39705,matsumae07,2023-09-23 02:43:35,,4129.776,13959.121,41.496267,139.98535
39707,matsumae24,2023-09-23 02:43:40,,4130.299,13957.655,41.504983,139.960917
39709,matsumae08,2023-09-23 02:43:40,,4129.747,13958.74,41.495783,139.979
39711,matsumae13,2023-09-23 02:43:44,,4130.599,13957.285,41.509983,139.95475
39713,matsumae12,2023-09-23 02:43:49,,4133.065,13955.971,41.551083,139.93285
39715,matsumae21,2023-09-23 02:43:54,,4129.585,13958.731,41.493083,139.97885
39717,matsumae15,2023-09-23 02:44:05,,4130.298,13958.71,41.504967,139.9785
39719,matsumae18,2023-09-23 02:44:05,,4130.525,13957.789,41.50875,139.96315
39721,matsumae22,2023-09-23 02:44:09,,4129.766,13958.403,41.4961,139.973383
39723,matsumae03,2023-09-23 02:44:15,,4130.298,13955.603,41.504967,139.926717
39725,matsumae14,2023-09-23 02:44:19,,4129.848,13956.67,41.497467,139.9445
39727,matsumae06,2023-09-23 02:44:25,,4130.331,13955.414,41.505517,139.923567
39729,matsumae07,2023-09-23 02:44:35,,4129.809,13958.972,41.496817,139.982867
39731,matsumae08,2023-09-23 02:44:39,,4129.767,13958.58,41.496117,139.976333
39733,matsumae24,2023-09-23 02:44:39,,4130.405,13957.544,41.50675,139.959067
39735,matsumae13,2023-09-23 02:44:44,,4130.691,13957.084,41.511517,139.9514
39737,matsumae12,2023-09-23 02:44:50,,4133.085,13955.966,41.551417,139.932767
39739,matsumae21,2023-09-23 02:44:54,,4129.611,13958.645,41.493517,139.977417
39741,matsumae15,2023-09-23 02:45:05,,4130.376,13958.557,41.506267,139.97595
39743,matsumae18,2023-09-23 02:45:05,,4130.593,13957.624,41.509883,139.9604
39745,matsumae22,2023-09-23 02:45:10,,4129.797,13958.242,41.496617,139.9707
39747,matsumae03,2023-09-23 02:45:14,,4130.308,13955.564,41.505133,139.926067
39749,matsumae14,2023-09-23 02:45:20,,4129.866,13956.48,41.497767,139.941333
39751,matsumae06,2023-09-23 02:45:24,,4130.421,13955.415,41.507017,139.923583
39753,matsumae07,2023-09-23 02:45:35,,4129.846,13958.823,41.497433,139.980383
39755,matsumae08,2023-09-23 02:45:40,,4129.783,13958.418,41.496383,139.973633
39757,matsumae24,2023-09-23 02:45:40,,4130.501,13957.438,41.50835,139.9573
39759,matsumae13,2023-09-23 02:45:44,,4130.759,13956.945,41.51265,139.949083
39761,matsumae12,2023-09-23 02:45:49,,4133.103,13955.958,41.551717,139.932633
39763,matsumae21,2023-09-23 02:45:54,,4129.626,13958.626,41.493767,139.9771
39765,matsumae18,2023-09-23 02:46:05,,4130.637,13957.528,41.510617,139.9588
39767,matsumae15,2023-09-23 02:46:05,,4130.446,13958.43,41.507433,139.973833
39769,matsumae22,2023-09-23 02:46:10,,4129.835,13958.088,41.49725,139.968133
39771,matsumae03,2023-09-23 02:46:15,,4130.324,13955.548,41.5054,139.9258
39773,matsumae14,2023-09-23 02:46:19,,4129.882,13956.448,41.498033,139.9408
39775,matsumae06,2023-09-23 02:46:24,,4130.49,13955.412,41.508167,139.923533
39777,matsumae07,2023-09-23 02:46:35,,4129.895,13958.675,41.49825,139.977917
39779,matsumae08,2023-09-23 02:46:40,,4129.8,13958.264,41.496667,139.971067
39781,matsumae24,2023-09-23 02:46:40,,4130.585,13957.349,41.50975,139.955817
39783,matsumae13,2023-09-23 02:46:45,,4130.779,13956.923,41.512983,139.948717
39785,matsumae12,2023-09-23 02:46:49,,4133.126,13955.953,41.5521,139.93255
39787,matsumae21,2023-09-23 02:46:54,,4129.637,13958.617,41.49395,139.97695
39789,matsumae15,2023-09-23 02:47:04,,4130.514,13958.302,41.508567,139.9717
39791,matsumae18,2023-09-23 02:47:04,,4130.651,13957.517,41.51085,139.958617
39793,matsumae22,2023-09-23 02:47:10,,4129.87,13957.942,41.497833,139.9657
39795,matsumae03,2023-09-23 02:47:15,,4130.341,13955.541,41.505683,139.925683
39797,matsumae14,2023-09-23 02:47:20,,4129.896,13956.443,41.498267,139.940717
39799,matsumae06,2023-09-23 02:47:24,,4130.514,13955.405,41.508567,139.923417
39801,matsumae07,2023-09-23 02:47:35,,4129.944,13958.524,41.499067,139.9754
39803,matsumae24,2023-09-23 02:47:40,,4130.663,13957.267,41.51105,139.95445
39805,matsumae08,2023-09-23 02:47:40,,4129.821,13958.12,41.497017,139.968667
39807,matsumae13,2023-09-23 02:47:45,,4130.791,13956.915,41.513183,139.948583
39809,matsumae12,2023-09-23 02:47:50,,4133.146,13955.947,41.552433,139.93245
39811,matsumae21,2023-09-23 02:47:54,,4129.645,13958.613,41.494083,139.976883
39813,matsumae18,2023-09-23 02:48:04,,4130.655,13957.512,41.510917,139.958533
39815,matsumae15,2023-09-23 02:48:04,,4130.583,13958.174,41.509717,139.969567
39817,matsumae22,2023-09-23 02:48:09,,4129.915,13957.8,41.498583,139.963333
39819,matsumae03,2023-09-23 02:48:15,,4130.356,13955.541,41.505933,139.925683
39821,matsumae14,2023-09-23 02:48:20,,4129.908,13956.437,41.498467,139.940617
39823,matsumae06,2023-09-23 02:48:25,,4130.532,13955.398,41.508867,139.9233
39825,matsumae07,2023-09-23 02:48:34,,4130.006,13958.383,41.5001,139.97305
39827,matsumae08,2023-09-23 02:48:39,,4129.881,13957.996,41.498017,139.9666
39829,matsumae24,2023-09-23 02:48:40,,4130.687,13957.245,41.51145,139.954083
39831,matsumae13,2023-09-23 02:48:45,,4130.803,13956.909,41.513383,139.948483
39833,matsumae12,2023-09-23 02:48:49,,4133.166,13955.938,41.552767,139.9323
39835,matsumae21,2023-09-23 02:48:54,,4129.653,13958.611,41.494217,139.97685
39837,matsumae15,2023-09-23 02:49:05,,4130.651,13958.045,41.51085,139.967417
39839,matsumae18,2023-09-23 02:49:05,,4130.656,13957.512,41.510933,139.958533
39841,matsumae22,2023-09-23 02:49:10,,4129.957,13957.657,41.499283,139.96095
39843,matsumae03,2023-09-23 02:49:14,,4130.365,13955.541,41.506083,139.925683
39845,matsumae14,2023-09-23 02:49:19,,4129.919,13956.432,41.49865,139.940533
39847,matsumae06,2023-09-23 02:49:25,,4130.549,13955.388,41.50915,139.923133
39849,matsumae07,2023-09-23 02:49:35,,4130.08,13958.249,41.501333,139.970817
39851,matsumae24,2023-09-23 02:49:39,,4130.758,13957.165,41.512633,139.95275
39853,matsumae08,2023-09-23 02:49:39,,4129.952,13957.876,41.4992,139.9646
39855,matsumae13,2023-09-23 02:49:45,,4130.813,13956.902,41.51355,139.948367
39857,matsumae12,2023-09-23 02:49:49,,4133.172,13955.917,41.552867,139.93195
39859,matsumae21,2023-09-23 02:49:54,,4129.663,13958.603,41.494383,139.976717
39861,matsumae15,2023-09-23 02:50:05,,4130.751,13957.93,41.512517,139.9655
39863,matsumae18,2023-09-23 02:50:05,,4130.715,13957.418,41.511917,139.956967
39865,matsumae22,2023-09-23 02:50:10,,4130.019,13957.51,41.500317,139.9585
39867,matsumae03,2023-09-23 02:50:14,,4130.378,13955.54,41.5063,139.925667
39869,matsumae14,2023-09-23 02:50:19,,4129.933,13956.424,41.498883,139.9404
39871,matsumae06,2023-09-23 02:50:24,,4130.674,13955.337,41.511233,139.922283
39873,matsumae07,2023-09-23 02:50:34,,4130.159,13958.122,41.50265,139.9687
39875,matsumae08,2023-09-23 02:50:40,,4130.032,13957.77,41.500533,139.962833
39877,matsumae24,2023-09-23 02:50:40,,4130.83,13957.058,41.513833,139.950967
39879,matsumae13,2023-09-23 02:50:44,,4130.872,13956.817,41.514533,139.94695
39881,matsumae12,2023-09-23 02:50:49,,4133.093,13955.888,41.55155,139.931467
39883,matsumae21,2023-09-23 02:50:54,,4129.682,13958.569,41.4947,139.97615
39885,matsumae18,2023-09-23 02:51:04,,4130.805,13957.284,41.513417,139.954733
39887,matsumae15,2023-09-23 02:51:04,,4130.903,13957.836,41.51505,139.963933
39889,matsumae22,2023-09-23 02:51:09,,4130.109,13957.376,41.501817,139.956267
39891,matsumae03,2023-09-23 02:51:14,,4130.389,13955.539,41.506483,139.92565
39893,matsumae14,2023-09-23 02:51:20,,4129.99,13956.389,41.499833,139.939817
39895,matsumae06,2023-09-23 02:51:24,,4130.878,13955.347,41.514633,139.92245
39897,matsumae07,2023-09-23 02:51:35,,4130.252,13958.014,41.5042,139.9669
39899,matsumae08,2023-09-23 02:51:40,,4130.119,13957.673,41.501983,139.961217
